ID_CUENTA|ID_CLIENTE|SALDO|TIPO_CUENTA
102190|1088|1412.92|Corriente
102191|1088|9498.79|Ahorros
102192|1089|7907.46|Corriente
102193|1090|2676.93|Corriente
102194|1091|6283.02|Ahorros
102195|1092|7163.31|Ahorros
102196|1092|9648.41|Ahorros
102197|1092|9910.25|Ahorros
102198|1093|8205.14|Ahorros
102199|1093|5965.26|Corriente
102200|1093|5873.37|Ahorros
102201|1094|3882.14|Ahorros
102202|1094|2524.36|Corriente
102203|1094|7427.09|Ahorros
102204|1095|8166.22|Corriente
102205|1096|1283.67|Ahorros
102206|1096|3339.28|Corriente
102207|1097|5364.78|Ahorros
102208|1097|3192.90|Corriente
102209|1097|8303.35|Corriente
102210|1098|5728.00|Corriente
102211|1099|8946.62|Corriente
102212|1099|9333.66|Corriente
102213|1100|8842.24|Ahorros
102214|1100|6689.95|Corriente
102215|1100|9012.35|Corriente
102216|1101|4409.32|Corriente
102217|1101|3441.49|Ahorros
102218|1101|2965.57|Ahorros
102219|1102|7766.69|Corriente
102220|1103|3310.11|Corriente
102221|1104|5661.93|Corriente
102222|1104|5997.44|Ahorros
102223|1105|8787.48|Corriente
102224|1105|5767.53|Ahorros
102225|1105|1710.80|Ahorros
102226|1106|8870.70|Ahorros
102227|1107|5901.48|Ahorros
102228|1108|5045.47|Corriente
102229|1109|3168.31|Corriente
102230|1109|6136.15|Corriente
102231|1110|420.91|Ahorros
102232|1110|7041.17|Ahorros
102233|1110|4400.81|Corriente
102234|1111|1915.94|Ahorros
102235|1111|6019.92|Ahorros
102236|1111|673.32|Ahorros
102237|1112|5412.24|Corriente
102238|1112|7979.38|Ahorros
102239|1113|3166.27|Ahorros
102240|1113|4789.48|Corriente
102241|1114|7451.15|Ahorros
102242|1115|124.30|Ahorros
102243|1115|1946.28|Corriente
102244|1115|7544.25|Corriente
102245|1116|2373.68|Corriente
102246|1116|3195.32|Corriente
102247|1117|1691.70|Ahorros
102248|1118|3637.89|Corriente
102249|1118|9342.90|Corriente
102250|1119|6783.22|Ahorros
102251|1120|3436.01|Ahorros
102252|1121|6683.24|Corriente
102253|1121|2578.16|Ahorros
102254|1122|2235.91|Corriente
102255|1123|9565.90|Ahorros
102256|1123|9504.74|Corriente
102257|1124|8956.77|Ahorros
102258|1124|3356.00|Corriente
102259|1125|5659.27|Corriente
102260|1125|3788.12|Corriente
102261|1126|8001.99|Ahorros
102262|1126|3207.64|Corriente
102263|1127|2964.95|Corriente
102264|1127|1760.68|Ahorros
102265|1128|6427.53|Corriente
102266|1128|3556.97|Corriente
102267|1128|3463.01|Corriente
102268|1129|8158.36|Corriente
102269|1129|332.47|Ahorros
102270|1129|9270.15|Corriente
102271|1130|2870.14|Corriente
102272|1130|8302.23|Ahorros
102273|1130|9029.20|Ahorros
102274|1131|7819.42|Corriente
102275|1131|6765.37|Ahorros
102276|1132|5868.83|Corriente
102277|1132|6498.15|Ahorros
102278|1132|3408.91|Ahorros
102279|1133|5494.02|Ahorros
102280|1133|1710.80|Corriente
102281|1133|7759.75|Corriente
102282|1134|3471.63|Ahorros
102283|1135|4333.76|Corriente
102284|1136|8928.97|Ahorros
102285|1136|4417.66|Ahorros
102286|1137|6372.09|Ahorros
102287|1137|9320.29|Ahorros
102288|1137|2228.96|Ahorros
102289|1138|8039.50|Corriente
102290|1138|8549.37|Corriente
102291|1138|7570.70|Corriente
102292|1139|1274.29|Ahorros
102293|1140|1891.09|Ahorros
102294|1140|9306.01|Corriente
102295|1141|497.49|Corriente
102296|1142|9933.50|Corriente
102297|1142|4246.95|Ahorros
102298|1142|2401.31|Ahorros
102299|1143|9791.79|Corriente
102300|1144|2180.52|Ahorros
102301|1145|7410.65|Corriente
102302|1146|5923.64|Corriente
102303|1146|1425.32|Ahorros
102304|1146|7519.13|Ahorros
102305|1147|4363.69|Ahorros
102306|1148|7469.58|Ahorros
102307|1148|4255.05|Ahorros
102308|1149|1537.39|Corriente
102309|1150|4186.85|Ahorros
102310|1150|5238.96|Ahorros
102311|1151|2043.09|Corriente
102312|1152|440.63|Ahorros
102313|1152|8791.73|Ahorros
102314|1152|5514.44|Ahorros
102315|1153|9915.49|Corriente
102316|1153|3980.13|Ahorros
102317|1153|5942.04|Corriente
102318|1154|169.44|Corriente
102319|1155|1157.82|Corriente
102320|1156|5117.35|Corriente
102321|1157|27.72|Corriente
102322|1157|4346.97|Corriente
102323|1158|4845.96|Corriente
102324|1159|5430.37|Corriente
102325|1159|1153.20|Corriente
102326|1159|1034.21|Ahorros
102327|1160|860.89|Ahorros
102328|1160|6836.01|Ahorros
102329|1161|7959.43|Corriente
102330|1161|9256.18|Ahorros
102331|1162|8557.79|Corriente
102332|1162|4306.26|Corriente
102333|1163|3434.88|Corriente
102334|1163|6828.30|Ahorros
102335|1163|9003.56|Ahorros
102336|1164|7143.59|Ahorros
102337|1164|13.36|Ahorros
102338|1165|9906.95|Ahorros
102339|1166|1219.03|Corriente
102340|1167|1851.70|Ahorros
102341|1167|5321.08|Ahorros
102342|1168|6669.32|Ahorros
102343|1168|2008.99|Corriente
102344|1168|4122.05|Ahorros
102345|1169|1261.26|Corriente
102346|1169|6044.42|Corriente
102347|1170|6798.44|Corriente
102348|1170|5706.07|Corriente
102349|1171|4414.76|Corriente
102350|1171|7546.75|Ahorros
102351|1172|6086.46|Corriente
102352|1173|8054.42|Ahorros
102353|1173|7884.72|Corriente
102354|1173|770.53|Ahorros
102355|1174|6601.23|Corriente
102356|1175|2957.08|Corriente
102357|1175|549.20|Ahorros
102358|1175|1580.01|Corriente
102359|1176|4070.94|Corriente
102360|1176|7421.85|Corriente
102361|1177|3057.59|Ahorros
102362|1177|1266.55|Corriente
102363|1177|942.21|Corriente
102364|1178|9908.50|Ahorros
102365|1179|5320.33|Ahorros
102366|1180|9251.64|Ahorros
102367|1180|166.44|Corriente
102368|1180|4247.26|Ahorros
102369|1181|6734.22|Ahorros
102370|1181|6025.48|Corriente
102371|1181|8585.87|Corriente
102372|1182|8136.45|Ahorros
102373|1183|7273.36|Ahorros
102374|1183|2484.98|Corriente
102375|1183|119.34|Ahorros
102376|1184|5431.12|Ahorros
102377|1184|878.90|Corriente
102378|1185|884.71|Ahorros
102379|1185|2324.41|Corriente
102380|1186|954.02|Corriente
102381|1187|208.81|Corriente
102382|1187|3297.56|Corriente
102383|1188|8661.44|Ahorros
102384|1188|5161.35|Ahorros
102385|1189|3671.98|Ahorros
102386|1189|2193.04|Corriente
102387|1189|2378.96|Ahorros
102388|1190|6070.31|Corriente
102389|1191|3032.28|Ahorros
102390|1192|2314.19|Corriente
102391|1192|8277.87|Ahorros
102392|1193|7963.52|Ahorros
102393|1194|7133.43|Ahorros
102394|1194|4326.14|Ahorros
102395|1194|759.95|Ahorros
102396|1195|998.49|Corriente
102397|1196|8546.76|Corriente
102398|1197|4826.51|Ahorros
102399|1197|8123.21|Corriente
102400|1197|9670.96|Corriente
102401|1198|9051.02|Ahorros
102402|1199|9493.14|Ahorros
102403|1200|5784.39|Corriente
102404|1201|7775.55|Ahorros
102405|1202|8729.04|Corriente
102406|1202|9794.22|Ahorros
102407|1202|8453.39|Corriente
102408|1203|2152.63|Ahorros
102409|1203|6610.57|Corriente
102410|1204|8094.83|Ahorros
102411|1204|2836.64|Corriente
102412|1204|2674.44|Ahorros
102413|1205|6169.15|Ahorros
102414|1205|9353.65|Corriente
102415|1206|1601.61|Ahorros
102416|1207|6186.89|Ahorros
102417|1207|6267.39|Ahorros
102418|1208|4192.11|Corriente
102419|1208|4616.06|Ahorros
102420|1209|9665.96|Ahorros
102421|1209|2841.34|Corriente
102422|1209|4405.01|Ahorros
102423|1210|4482.41|Corriente
102424|1210|5596.48|Ahorros
102425|1210|7938.20|Ahorros
102426|1211|6425.07|Corriente
102427|1212|7687.92|Corriente
102428|1212|1830.07|Ahorros
102429|1213|7542.98|Corriente
102430|1213|7231.60|Corriente
102431|1214|277.47|Corriente
102432|1214|1925.56|Corriente
102433|1215|4991.44|Ahorros
102434|1215|2406.41|Ahorros
102435|1216|1774.67|Ahorros
102436|1216|9160.87|Corriente
102437|1217|7785.84|Corriente
102438|1217|7334.13|Corriente
102439|1217|4211.21|Corriente
102440|1218|5984.66|Corriente
102441|1219|1152.80|Ahorros
102442|1220|9569.99|Ahorros
102443|1220|5630.21|Corriente
102444|1220|7231.83|Ahorros
102445|1221|5889.90|Ahorros
102446|1221|5504.84|Ahorros
102447|1221|3061.87|Corriente
102448|1222|3278.20|Corriente
102449|1223|974.85|Corriente
102450|1223|390.85|Ahorros
102451|1223|3.25|Corriente
102452|1224|2562.74|Ahorros
102453|1225|2942.06|Corriente
102454|1225|3277.19|Corriente
102455|1226|958.89|Corriente
102456|1227|3109.79|Ahorros
102457|1228|8270.49|Corriente
102458|1228|6468.94|Ahorros
102459|1228|171.37|Ahorros
102460|1229|2992.74|Corriente
102461|1230|2004.03|Corriente
102462|1230|2235.77|Corriente
102463|1230|7740.38|Ahorros
102464|1231|9663.30|Ahorros
102465|1232|1391.25|Ahorros
102466|1233|6140.33|Corriente
102467|1233|1399.27|Corriente
102468|1234|1533.32|Ahorros
102469|1234|6213.24|Corriente
102470|1235|3484.16|Corriente
102471|1236|6713.63|Corriente
102472|1236|9801.69|Ahorros
102473|1237|4510.42|Corriente
102474|1237|5457.71|Corriente
102475|1238|2811.18|Corriente
102476|1238|1024.05|Corriente
102477|1239|6190.98|Corriente
102478|1239|5372.92|Ahorros
102479|1239|7394.19|Corriente
102480|1240|7165.30|Corriente
102481|1240|3277.61|Ahorros
102482|1240|2511.67|Ahorros
102483|1241|2789.87|Corriente
102484|1242|3201.14|Corriente
102485|1242|6050.96|Corriente
102486|1242|465.60|Corriente
102487|1243|6278.31|Corriente
102488|1243|4032.93|Corriente
102489|1243|9267.42|Corriente
102490|1244|3744.15|Corriente
102491|1244|2540.47|Corriente
102492|1244|7571.36|Ahorros
102493|1245|5768.06|Corriente
102494|1246|4225.39|Ahorros
102495|1247|6369.58|Ahorros
102496|1247|3216.53|Ahorros
102497|1248|7793.71|Ahorros
102498|1248|67.12|Ahorros
102499|1249|9152.94|Ahorros
102500|1249|4156.30|Corriente
102501|1250|7414.30|Corriente
102502|1250|2023.89|Corriente
102503|1251|3180.79|Ahorros
102504|1252|7349.10|Ahorros
102505|1252|9298.74|Ahorros
102506|1252|7610.36|Ahorros
102507|1253|6960.99|Corriente
102508|1254|1224.45|Corriente
102509|1254|8943.14|Ahorros
102510|1254|4993.96|Corriente
102511|1255|3731.82|Ahorros
102512|1255|489.48|Ahorros
102513|1255|9207.76|Ahorros
102514|1256|1060.21|Ahorros
102515|1257|6796.89|Corriente
102516|1257|8742.15|Ahorros
102517|1257|7145.09|Ahorros
102518|1258|1296.53|Corriente
102519|1259|3954.60|Corriente
102520|1259|6449.04|Ahorros
102521|1260|3465.12|Corriente
102522|1261|6221.90|Corriente
102523|1261|1867.33|Ahorros
102524|1261|8165.79|Corriente
102525|1262|4007.04|Ahorros
102526|1262|5853.74|Ahorros
102527|1263|6717.97|Corriente
102528|1264|4133.51|Corriente
102529|1264|6011.83|Ahorros
102530|1264|7493.72|Corriente
102531|1265|3833.12|Corriente
102532|1265|589.04|Ahorros
102533|1266|7339.65|Ahorros
102534|1266|6494.97|Corriente
102535|1267|2305.28|Corriente
102536|1267|9886.06|Corriente
102537|1268|4610.16|Ahorros
102538|1269|6122.27|Corriente
102539|1270|6498.10|Ahorros
102540|1271|208.35|Corriente
102541|1271|274.90|Corriente
102542|1272|9543.48|Ahorros
102543|1272|244.30|Corriente
102544|1272|3103.67|Ahorros
102545|1273|8852.74|Ahorros
102546|1273|4599.58|Corriente
102547|1274|9198.07|Corriente
102548|1274|4022.47|Ahorros
102549|1275|4424.90|Corriente
102550|1275|7433.78|Corriente
102551|1276|3851.44|Corriente
102552|1276|9054.61|Corriente
102553|1276|9612.56|Corriente
102554|1277|1450.39|Ahorros
102555|1277|9848.22|Ahorros
102556|1278|1449.23|Corriente
102557|1279|4660.84|Ahorros
102558|1279|4876.39|Corriente
102559|1279|8871.02|Corriente
102560|1280|2033.76|Ahorros
102561|1281|9272.41|Corriente
102562|1281|2591.89|Ahorros
102563|1282|356.26|Ahorros
102564|1282|7787.25|Corriente
102565|1282|6776.99|Corriente
102566|1283|932.82|Ahorros
102567|1284|8348.69|Ahorros
102568|1284|4138.20|Ahorros
102569|1284|3911.81|Corriente
102570|1285|9055.55|Ahorros
102571|1285|425.63|Ahorros
102572|1285|4463.05|Ahorros
102573|1286|7888.31|Corriente
102574|1286|542.46|Corriente
102575|1287|3362.54|Ahorros
102576|1287|4080.38|Ahorros
102577|1288|9306.53|Corriente
102578|1288|5775.05|Corriente
102579|1289|5420.23|Ahorros
102580|1290|579.63|Ahorros
102581|1291|9753.93|Ahorros
102582|1291|8577.01|Corriente
102583|1291|4390.13|Corriente
102584|1292|5223.26|Corriente
102585|1293|4756.49|Ahorros
102586|1294|742.42|Corriente
102587|1295|4786.58|Ahorros
102588|1295|8000.33|Corriente
102589|1295|8946.86|Corriente
102590|1296|2168.88|Ahorros
102591|1296|2929.15|Corriente
102592|1296|7986.95|Corriente
102593|1297|7647.73|Ahorros
102594|1297|8461.28|Corriente
102595|1297|7134.37|Corriente
102596|1298|413.98|Ahorros
102597|1298|7110.20|Ahorros
102598|1299|6552.51|Corriente
102599|1300|1288.53|Corriente
102600|1300|8732.52|Corriente
102601|1301|6049.05|Ahorros
102602|1302|1095.63|Corriente
102603|1302|8500.90|Corriente
102604|1303|3678.05|Corriente
102605|1303|4433.46|Corriente
102606|1304|571.82|Ahorros
102607|1304|6988.01|Corriente
102608|1304|8363.39|Corriente
102609|1305|4062.27|Corriente
102610|1305|1258.00|Corriente
102611|1306|937.60|Ahorros
102612|1306|4260.37|Corriente
102613|1306|5532.08|Corriente
102614|1307|9766.66|Ahorros
102615|1308|4421.12|Ahorros
102616|1308|5496.89|Corriente
102617|1309|3486.22|Ahorros
102618|1310|8430.43|Ahorros
102619|1310|4092.51|Ahorros
102620|1310|6575.95|Corriente
102621|1311|1723.01|Ahorros
102622|1311|5705.63|Ahorros
102623|1311|1946.51|Ahorros
102624|1312|6956.46|Ahorros
102625|1312|1826.52|Corriente
102626|1313|6853.27|Corriente
102627|1313|5113.00|Ahorros
102628|1314|7090.75|Ahorros
102629|1315|6426.30|Ahorros
102630|1315|7991.80|Ahorros
102631|1315|7317.20|Ahorros
102632|1316|4452.47|Ahorros
102633|1317|8975.08|Ahorros
102634|1317|151.23|Corriente
102635|1317|2815.82|Corriente
102636|1318|5698.08|Ahorros
102637|1318|9931.83|Corriente
102638|1318|4362.63|Ahorros
102639|1319|8242.51|Corriente
102640|1319|1893.42|Corriente
102641|1320|5245.39|Ahorros
102642|1320|9872.91|Ahorros
102643|1321|2615.59|Ahorros
102644|1321|3418.33|Ahorros
102645|1322|9496.97|Ahorros
102646|1322|7772.62|Corriente
102647|1322|5475.45|Corriente
102648|1323|3427.63|Corriente
102649|1323|1008.16|Corriente
102650|1323|7610.36|Corriente
102651|1324|292.70|Ahorros
102652|1324|4864.66|Ahorros
102653|1324|3839.96|Ahorros
102654|1325|7918.03|Corriente
102655|1325|69.67|Corriente
102656|1325|1171.01|Ahorros
102657|1326|66.58|Ahorros
102658|1326|4372.53|Ahorros
102659|1326|7404.44|Ahorros
102660|1327|5372.98|Ahorros
102661|1327|5338.97|Ahorros
102662|1328|4912.75|Corriente
102663|1328|6968.98|Ahorros
102664|1328|3324.80|Ahorros
102665|1329|2119.16|Corriente
102666|1329|188.31|Ahorros
102667|1329|1830.99|Ahorros
102668|1330|7729.63|Ahorros
102669|1330|8642.17|Corriente
102670|1331|4576.41|Corriente
102671|1331|1615.42|Ahorros
102672|1331|4439.55|Ahorros
102673|1332|7304.44|Ahorros
102674|1333|983.70|Ahorros
102675|1333|9871.95|Ahorros
102676|1334|8194.17|Ahorros
102677|1334|7881.35|Ahorros
102678|1335|6923.17|Corriente
102679|1335|9410.00|Ahorros
102680|1335|3234.60|Corriente
102681|1336|5239.04|Ahorros
102682|1336|3199.60|Corriente
102683|1337|1850.81|Ahorros
102684|1338|3430.68|Ahorros
102685|1338|9185.52|Ahorros
102686|1338|3159.58|Corriente
102687|1339|7899.61|Corriente
102688|1339|7704.29|Corriente
102689|1340|869.99|Ahorros
102690|1340|7004.17|Corriente
102691|1340|4311.86|Ahorros
102692|1341|4957.60|Ahorros
102693|1341|7141.72|Corriente
102694|1342|4387.19|Corriente
102695|1342|6116.31|Corriente
102696|1342|5128.20|Ahorros
102697|1343|582.17|Corriente
102698|1343|3593.87|Ahorros
102699|1343|2840.62|Corriente
102700|1344|6187.98|Corriente
102701|1344|6969.11|Corriente
102702|1344|9910.49|Corriente
102703|1345|3531.75|Ahorros
102704|1345|7701.38|Corriente
102705|1346|9745.58|Ahorros
102706|1346|1556.39|Ahorros
102707|1346|5570.94|Corriente
102708|1347|6527.36|Ahorros
102709|1348|7792.63|Corriente
102710|1349|1866.89|Corriente
102711|1350|9433.29|Ahorros
102712|1351|5396.62|Ahorros
102713|1351|2432.49|Corriente
102714|1352|7612.56|Ahorros
102715|1352|6466.87|Ahorros
102716|1353|7693.11|Corriente
102717|1354|892.33|Ahorros
102718|1354|8097.94|Ahorros
102719|1355|9714.21|Ahorros
102720|1356|9122.21|Corriente
102721|1356|2794.77|Corriente
102722|1357|4978.12|Ahorros
102723|1357|8949.65|Ahorros
102724|1357|1301.20|Ahorros
102725|1358|7550.90|Corriente
102726|1359|1804.05|Ahorros
102727|1359|589.83|Ahorros
102728|1359|3791.00|Corriente
102729|1360|8925.34|Corriente
102730|1361|8203.58|Corriente
102731|1361|3435.59|Corriente
102732|1362|7465.93|Corriente
102733|1362|8020.35|Corriente
102734|1362|6250.44|Corriente
102735|1363|1605.73|Ahorros
102736|1363|7196.48|Corriente
102737|1363|73.75|Ahorros
102738|1364|8821.24|Ahorros
102739|1364|1973.02|Ahorros
102740|1364|5195.02|Ahorros
102741|1365|3780.30|Ahorros
102742|1365|4788.09|Ahorros
102743|1365|3624.69|Ahorros
102744|1366|3983.82|Ahorros
102745|1367|1986.54|Ahorros
102746|1367|281.69|Ahorros
102747|1367|724.64|Corriente
102748|1368|6574.71|Corriente
102749|1368|8888.08|Ahorros
102750|1369|6254.34|Corriente
102751|1370|1997.27|Corriente
102752|1370|4520.60|Corriente
102753|1371|5729.55|Corriente
102754|1371|5511.60|Ahorros
102755|1372|8895.41|Corriente
102756|1372|3936.30|Corriente
102757|1372|2868.35|Corriente
102758|1373|6129.34|Corriente
102759|1374|3928.73|Corriente
102760|1374|8478.86|Ahorros
102761|1374|535.46|Ahorros
102762|1375|7987.53|Ahorros
102763|1375|8990.62|Ahorros
102764|1376|6985.91|Ahorros
102765|1376|4571.20|Ahorros
102766|1376|3019.40|Ahorros
102767|1377|4470.50|Ahorros
102768|1378|9586.99|Ahorros
102769|1378|2174.76|Corriente
102770|1379|9799.96|Ahorros
102771|1379|434.05|Corriente
102772|1379|3303.17|Ahorros
102773|1380|1133.01|Corriente
102774|1380|5570.76|Corriente
102775|1380|4840.17|Ahorros
102776|1381|2913.34|Corriente
102777|1381|1836.10|Ahorros
102778|1382|4291.36|Ahorros
102779|1383|9346.40|Corriente
102780|1384|895.70|Corriente
102781|1385|549.38|Corriente
102782|1386|7759.01|Ahorros
102783|1386|3281.66|Corriente
102784|1387|3867.57|Ahorros
102785|1388|2305.48|Ahorros
102786|1388|3417.57|Corriente
102787|1389|8370.64|Ahorros
102788|1389|4840.39|Corriente
102789|1390|4826.40|Ahorros
102790|1390|3208.19|Corriente
102791|1390|9801.54|Ahorros
102792|1391|1591.23|Ahorros
102793|1391|9110.72|Ahorros
102794|1391|2266.84|Ahorros
102795|1392|5410.40|Corriente
102796|1392|8026.10|Corriente
102797|1392|4055.46|Corriente
102798|1393|19.29|Corriente
102799|1393|722.86|Ahorros
102800|1393|1797.54|Ahorros
102801|1394|8279.37|Corriente
102802|1395|8192.22|Ahorros
102803|1395|8838.58|Ahorros
102804|1396|4710.16|Corriente
102805|1396|7071.42|Corriente
102806|1396|5301.68|Corriente
102807|1397|7482.06|Corriente
102808|1398|8106.08|Ahorros
102809|1398|5697.78|Corriente
102810|1399|8418.84|Corriente
102811|1399|9916.95|Ahorros
102812|1400|4672.22|Corriente
102813|1401|9332.30|Ahorros
102814|1401|1438.02|Corriente
102815|1402|6030.33|Ahorros
102816|1402|540.38|Ahorros
102817|1403|6091.18|Ahorros
102818|1403|5799.44|Corriente
102819|1404|7537.79|Ahorros
102820|1404|8961.61|Corriente
102821|1404|9467.30|Corriente
102822|1405|5087.85|Ahorros
102823|1405|1283.11|Corriente
102824|1405|8788.50|Ahorros
102825|1406|8191.26|Corriente
102826|1406|2510.04|Corriente
102827|1406|4697.93|Corriente
102828|1407|5191.31|Ahorros
102829|1407|5118.93|Corriente
102830|1408|1111.58|Corriente
102831|1409|7179.18|Corriente
102832|1409|1524.80|Ahorros
102833|1410|969.64|Corriente
102834|1410|6478.29|Corriente
102835|1411|505.89|Ahorros
102836|1411|9301.56|Ahorros
102837|1411|63.35|Ahorros
102838|1412|4340.19|Corriente
102839|1412|5347.15|Corriente
102840|1413|8530.16|Corriente
102841|1413|6800.22|Corriente
102842|1414|7310.59|Ahorros
102843|1414|1751.90|Ahorros
102844|1415|9309.51|Ahorros
102845|1415|9297.46|Ahorros
102846|1416|7915.12|Corriente
102847|1416|3207.82|Ahorros
102848|1417|1542.45|Ahorros
102849|1417|2419.79|Ahorros
102850|1417|9438.28|Corriente
102851|1418|1620.79|Ahorros
102852|1418|3360.42|Corriente
102853|1418|1595.28|Corriente
102854|1419|7104.30|Ahorros
102855|1419|7195.04|Ahorros
102856|1420|2003.11|Ahorros
102857|1420|603.25|Corriente
102858|1420|9317.44|Ahorros
102859|1421|4554.88|Corriente
102860|1421|6537.23|Corriente
102861|1422|7371.22|Ahorros
102862|1423|6762.23|Corriente
102863|1423|7423.69|Corriente
102864|1424|812.77|Corriente
102865|1424|8384.84|Corriente
102866|1425|7025.66|Ahorros
