ID_CUENTA|ID_CLIENTE|SALDO|TIPO_CUENTA
104307|2144|267.28|Ahorros
104308|2144|9303.64|Corriente
104309|2145|2980.54|Ahorros
104310|2145|8809.20|Ahorros
104311|2145|5908.51|Ahorros
104312|2146|7209.80|Ahorros
104313|2147|9189.69|Corriente
104314|2147|8075.13|Ahorros
104315|2147|8043.23|Ahorros
104316|2148|7711.68|Ahorros
104317|2149|6938.21|Ahorros
104318|2150|9903.88|Ahorros
104319|2151|4653.60|Corriente
104320|2151|309.83|Ahorros
104321|2152|2591.19|Corriente
104322|2153|4315.54|Corriente
104323|2153|5542.33|Corriente
104324|2153|8048.14|Ahorros
104325|2154|9687.14|Ahorros
104326|2154|1043.86|Ahorros
104327|2154|70.60|Corriente
104328|2155|7835.19|Corriente
104329|2155|9514.96|Ahorros
104330|2155|8937.21|Ahorros
104331|2156|4936.70|Ahorros
104332|2156|2326.43|Ahorros
104333|2157|5860.12|Corriente
104334|2158|7734.73|Corriente
104335|2158|2381.82|Ahorros
104336|2159|2908.62|Corriente
104337|2159|4401.08|Ahorros
104338|2159|9160.91|Corriente
104339|2160|9554.14|Corriente
104340|2160|634.90|Corriente
104341|2161|6766.27|Corriente
104342|2161|1170.22|Corriente
104343|2162|5700.71|Ahorros
104344|2162|3521.47|Corriente
104345|2162|7385.16|Ahorros
104346|2163|9855.72|Corriente
104347|2163|9602.65|Ahorros
104348|2163|3468.63|Ahorros
104349|2164|2618.42|Corriente
104350|2164|9495.80|Ahorros
104351|2164|7893.11|Ahorros
104352|2165|5058.75|Ahorros
104353|2166|4205.96|Ahorros
104354|2166|2121.20|Ahorros
104355|2167|4224.78|Corriente
104356|2167|4351.81|Corriente
104357|2168|809.96|Corriente
104358|2169|1494.69|Corriente
104359|2169|944.49|Ahorros
104360|2170|5061.74|Corriente
104361|2170|1465.98|Ahorros
104362|2171|8897.47|Corriente
104363|2172|2355.60|Corriente
104364|2173|7524.27|Corriente
104365|2173|4643.15|Ahorros
104366|2174|1297.44|Corriente
104367|2175|75.41|Ahorros
104368|2175|6598.69|Ahorros
104369|2176|1397.08|Corriente
104370|2177|8348.51|Ahorros
104371|2177|701.57|Ahorros
104372|2178|4106.45|Ahorros
104373|2178|6644.99|Ahorros
104374|2179|245.81|Corriente
104375|2180|5204.04|Corriente
104376|2180|7860.70|Corriente
104377|2181|5449.71|Ahorros
104378|2181|3930.48|Corriente
104379|2181|2122.81|Corriente
104380|2182|2115.30|Ahorros
104381|2182|6322.88|Corriente
104382|2182|348.51|Corriente
104383|2183|2848.09|Ahorros
104384|2183|518.52|Corriente
104385|2183|7717.99|Corriente
104386|2184|4399.81|Ahorros
104387|2185|7585.95|Ahorros
104388|2185|5067.32|Corriente
104389|2186|3984.80|Ahorros
104390|2187|6241.43|Corriente
104391|2188|9456.93|Corriente
104392|2188|899.58|Ahorros
104393|2188|1498.23|Ahorros
104394|2189|1692.86|Corriente
104395|2189|7858.97|Corriente
104396|2189|8209.75|Corriente
104397|2190|4235.49|Corriente
104398|2190|7088.50|Ahorros
104399|2191|6279.69|Corriente
104400|2191|917.14|Corriente
104401|2192|9714.07|Corriente
104402|2192|4099.99|Corriente
104403|2192|7616.60|Ahorros
104404|2193|621.71|Ahorros
104405|2193|1784.69|Corriente
104406|2194|8858.54|Ahorros
104407|2194|5791.06|Ahorros
104408|2194|8866.92|Ahorros
104409|2195|4783.27|Ahorros
104410|2195|1272.08|Corriente
104411|2196|2936.88|Ahorros
104412|2197|7742.73|Corriente
104413|2197|2034.71|Corriente
104414|2198|7109.30|Ahorros
104415|2198|7453.13|Ahorros
104416|2199|4867.25|Corriente
104417|2200|656.26|Ahorros
104418|2201|5445.36|Corriente
104419|2202|9687.39|Ahorros
104420|2202|2409.61|Ahorros
104421|2203|8037.73|Corriente
104422|2203|2098.55|Ahorros
104423|2204|2333.57|Ahorros
104424|2204|6182.25|Ahorros
104425|2205|9195.19|Corriente
104426|2205|2961.60|Corriente
104427|2206|4704.60|Corriente
104428|2206|4501.23|Corriente
104429|2206|6994.38|Corriente
104430|2207|3591.58|Corriente
104431|2207|4230.17|Ahorros
104432|2207|1147.60|Ahorros
104433|2208|7040.01|Ahorros
104434|2209|6329.58|Corriente
104435|2209|3651.78|Ahorros
104436|2210|7123.01|Corriente
104437|2210|524.24|Corriente
104438|2211|9498.84|Corriente
104439|2211|521.53|Ahorros
104440|2212|4263.35|Ahorros
104441|2212|9112.10|Corriente
104442|2213|1339.86|Ahorros
104443|2214|4600.17|Ahorros
104444|2214|1109.14|Ahorros
104445|2214|7929.85|Corriente
104446|2215|2552.19|Corriente
104447|2215|5936.19|Corriente
104448|2216|242.80|Corriente
104449|2217|8691.43|Corriente
104450|2218|1430.88|Ahorros
104451|2219|2151.58|Corriente
104452|2219|9309.16|Corriente
104453|2220|1618.54|Ahorros
104454|2220|9549.37|Ahorros
104455|2220|1253.90|Corriente
104456|2221|7116.15|Ahorros
104457|2221|1265.39|Corriente
104458|2221|2402.41|Corriente
104459|2222|1680.96|Ahorros
104460|2223|4100.96|Ahorros
104461|2224|4190.23|Corriente
104462|2224|8468.37|Ahorros
104463|2224|9424.02|Ahorros
104464|2225|4083.02|Ahorros
104465|2225|1862.35|Corriente
104466|2226|8709.94|Ahorros
104467|2227|7176.48|Ahorros
104468|2227|7329.17|Ahorros
104469|2228|7340.76|Ahorros
104470|2229|9690.70|Ahorros
104471|2230|8478.99|Ahorros
104472|2230|2424.04|Corriente
104473|2230|2794.73|Ahorros
104474|2231|635.82|Corriente
104475|2231|9977.22|Ahorros
104476|2231|2867.00|Ahorros
104477|2232|1158.66|Corriente
104478|2233|9909.80|Corriente
104479|2233|1552.17|Corriente
104480|2234|2428.51|Ahorros
104481|2235|5972.19|Ahorros
104482|2236|4284.24|Corriente
104483|2236|6804.12|Corriente
104484|2236|5571.36|Corriente
104485|2237|5558.54|Ahorros
104486|2237|2590.72|Corriente
104487|2237|4216.15|Corriente
104488|2238|2969.98|Ahorros
104489|2238|1177.24|Corriente
104490|2238|4519.90|Corriente
104491|2239|2254.45|Ahorros
104492|2239|529.84|Ahorros
104493|2240|2088.37|Ahorros
104494|2240|9360.16|Corriente
104495|2241|4852.42|Corriente
104496|2241|1785.38|Ahorros
104497|2241|7725.32|Ahorros
104498|2242|9256.44|Corriente
104499|2243|2038.18|Corriente
104500|2243|4213.94|Ahorros
104501|2243|8253.99|Corriente
104502|2244|3409.92|Corriente
104503|2245|9849.61|Corriente
104504|2245|8100.38|Corriente
104505|2245|6095.74|Corriente
104506|2246|3150.29|Ahorros
104507|2246|7659.13|Ahorros
104508|2247|2305.98|Ahorros
104509|2247|1578.63|Ahorros
104510|2248|899.83|Ahorros
104511|2248|8298.85|Corriente
104512|2248|7638.74|Ahorros
104513|2249|4074.02|Corriente
104514|2250|7805.08|Corriente
104515|2250|4400.23|Corriente
104516|2250|5974.45|Ahorros
104517|2251|4371.06|Ahorros
104518|2251|8987.03|Ahorros
104519|2252|9498.28|Ahorros
104520|2252|8140.99|Ahorros
104521|2253|3976.32|Corriente
104522|2253|6683.18|Corriente
104523|2254|4292.54|Ahorros
104524|2254|6528.61|Ahorros
104525|2255|9566.47|Ahorros
104526|2255|1440.27|Corriente
104527|2256|6846.14|Ahorros
104528|2256|2945.18|Corriente
104529|2256|7844.48|Ahorros
104530|2257|7313.99|Corriente
104531|2257|7739.67|Corriente
104532|2257|8563.51|Corriente
104533|2258|9178.41|Ahorros
104534|2259|338.54|Ahorros
104535|2259|1315.48|Corriente
104536|2259|9711.72|Corriente
104537|2260|8203.50|Corriente
104538|2260|5526.56|Corriente
104539|2260|2182.28|Ahorros
104540|2261|849.05|Corriente
104541|2261|8104.49|Corriente
104542|2261|8581.10|Corriente
104543|2262|5190.18|Ahorros
104544|2263|4737.84|Ahorros
104545|2263|945.62|Ahorros
104546|2264|4807.27|Ahorros
104547|2265|3437.11|Ahorros
104548|2266|4894.57|Ahorros
104549|2267|8714.72|Corriente
104550|2268|1758.75|Ahorros
104551|2269|3730.84|Ahorros
104552|2270|1382.51|Ahorros
104553|2271|2993.73|Ahorros
104554|2271|8611.51|Ahorros
104555|2272|2468.82|Corriente
104556|2273|5164.86|Corriente
104557|2273|3147.14|Ahorros
104558|2274|5930.09|Ahorros
104559|2274|613.06|Ahorros
104560|2274|3252.96|Corriente
104561|2275|9549.53|Ahorros
104562|2276|1927.93|Ahorros
104563|2276|1487.93|Ahorros
104564|2277|3337.24|Corriente
104565|2278|6306.96|Corriente
104566|2278|177.43|Corriente
104567|2279|150.93|Corriente
104568|2279|9744.07|Corriente
104569|2279|7171.10|Corriente
104570|2280|5478.94|Corriente
104571|2280|4248.66|Corriente
104572|2281|2181.27|Ahorros
104573|2281|3721.02|Corriente
104574|2281|7572.57|Corriente
104575|2282|1169.03|Ahorros
104576|2282|7291.21|Corriente
104577|2283|1372.57|Ahorros
104578|2283|5390.69|Ahorros
104579|2284|6074.29|Ahorros
104580|2284|5273.60|Ahorros
104581|2284|1952.57|Ahorros
104582|2285|3151.10|Corriente
104583|2285|7984.83|Corriente
104584|2285|9519.76|Ahorros
104585|2286|3462.43|Ahorros
104586|2286|8477.16|Ahorros
104587|2287|140.73|Corriente
104588|2288|6696.66|Ahorros
104589|2288|8175.80|Ahorros
104590|2288|2087.60|Corriente
104591|2289|7983.22|Corriente
104592|2290|7253.39|Ahorros
104593|2290|8059.39|Ahorros
104594|2290|8147.27|Corriente
104595|2291|9858.35|Corriente
104596|2292|5860.26|Ahorros
104597|2292|3454.37|Corriente
104598|2292|3723.71|Corriente
104599|2293|4809.29|Ahorros
104600|2293|3266.51|Corriente
104601|2293|1508.61|Ahorros
104602|2294|6974.65|Ahorros
104603|2294|9430.29|Ahorros
104604|2294|8450.35|Corriente
104605|2295|3668.25|Ahorros
104606|2295|2103.12|Corriente
104607|2296|1133.83|Ahorros
104608|2297|2714.84|Corriente
104609|2297|6706.99|Ahorros
104610|2297|5659.66|Ahorros
104611|2298|1431.03|Ahorros
104612|2298|6274.50|Corriente
104613|2298|2847.85|Corriente
104614|2299|7928.26|Ahorros
104615|2299|3754.57|Ahorros
104616|2299|4666.94|Corriente
104617|2300|1956.02|Ahorros
104618|2300|6273.93|Ahorros
104619|2300|3743.56|Corriente
104620|2301|3473.47|Ahorros
104621|2301|6320.88|Ahorros
104622|2301|1048.74|Corriente
104623|2302|4316.55|Ahorros
104624|2303|8794.87|Ahorros
104625|2303|6299.18|Corriente
104626|2304|2009.84|Corriente
104627|2304|3700.65|Ahorros
104628|2305|6809.24|Ahorros
104629|2305|2303.46|Corriente
104630|2306|9603.63|Ahorros
104631|2306|1981.79|Ahorros
104632|2307|8922.78|Corriente
104633|2308|3274.00|Ahorros
104634|2309|4824.19|Ahorros
104635|2309|5846.05|Ahorros
104636|2310|5991.67|Corriente
104637|2310|7717.70|Ahorros
104638|2310|7428.36|Ahorros
104639|2311|4038.46|Ahorros
104640|2311|6728.09|Ahorros
104641|2312|2796.30|Corriente
104642|2313|8274.39|Ahorros
104643|2313|604.23|Corriente
104644|2314|8056.74|Ahorros
104645|2314|1379.95|Ahorros
104646|2315|3101.99|Corriente
104647|2315|5660.32|Corriente
104648|2316|2746.44|Ahorros
104649|2316|184.62|Ahorros
104650|2316|43.21|Corriente
104651|2317|9410.04|Ahorros
104652|2317|1878.92|Corriente
104653|2317|4942.87|Corriente
104654|2318|9617.90|Ahorros
104655|2318|6977.10|Ahorros
104656|2318|3579.68|Corriente
104657|2319|2221.77|Ahorros
104658|2319|8456.05|Ahorros
104659|2320|2376.99|Ahorros
104660|2320|2056.14|Ahorros
104661|2320|3949.54|Ahorros
104662|2321|731.74|Corriente
104663|2321|1745.55|Ahorros
104664|2322|3127.23|Ahorros
104665|2323|7170.15|Ahorros
104666|2324|7623.02|Corriente
104667|2324|6033.57|Corriente
104668|2325|5713.93|Ahorros
104669|2325|6992.25|Corriente
104670|2326|2104.88|Ahorros
104671|2326|1908.79|Corriente
104672|2327|4557.12|Ahorros
104673|2328|2862.51|Corriente
104674|2328|4810.51|Ahorros
104675|2328|1807.25|Corriente
104676|2329|1500.44|Ahorros
104677|2330|5779.20|Corriente
104678|2330|2551.97|Ahorros
104679|2331|6610.49|Ahorros
104680|2331|7611.12|Corriente
104681|2332|3936.06|Corriente
104682|2332|1572.78|Corriente
104683|2333|2807.19|Ahorros
104684|2333|4826.23|Corriente
104685|2334|5956.04|Ahorros
104686|2334|7949.87|Ahorros
104687|2335|4502.41|Ahorros
104688|2335|7170.65|Corriente
104689|2335|3030.78|Ahorros
104690|2336|24.18|Corriente
104691|2337|9959.32|Corriente
104692|2337|2679.92|Ahorros
104693|2338|1755.45|Ahorros
104694|2338|2498.99|Ahorros
104695|2339|105.11|Ahorros
104696|2340|4487.61|Corriente
104697|2340|1496.31|Ahorros
104698|2340|688.48|Corriente
104699|2341|6049.46|Corriente
104700|2342|5456.30|Ahorros
104701|2342|6715.00|Corriente
104702|2343|3266.83|Corriente
104703|2344|2749.96|Ahorros
104704|2344|7460.07|Ahorros
104705|2344|8363.21|Ahorros
104706|2345|4529.65|Corriente
104707|2346|1053.44|Corriente
104708|2346|651.59|Ahorros
104709|2347|2186.27|Ahorros
104710|2347|9976.33|Corriente
104711|2348|1998.95|Ahorros
104712|2348|7956.35|Corriente
104713|2349|2378.29|Corriente
104714|2349|7456.27|Corriente
104715|2350|445.72|Corriente
104716|2351|7658.26|Ahorros
104717|2351|6674.06|Corriente
104718|2351|1935.88|Corriente
104719|2352|3143.57|Ahorros
104720|2352|2315.04|Ahorros
104721|2352|8449.02|Corriente
104722|2353|4352.28|Corriente
104723|2353|8620.19|Ahorros
104724|2354|3379.04|Ahorros
104725|2354|4973.10|Corriente
104726|2355|2972.47|Corriente
104727|2355|6251.51|Corriente
104728|2356|6617.88|Corriente
104729|2356|589.52|Ahorros
104730|2357|5356.13|Ahorros
104731|2358|7183.28|Ahorros
104732|2358|5842.89|Corriente
104733|2358|4503.62|Corriente
104734|2359|7332.81|Ahorros
104735|2359|9380.83|Ahorros
104736|2360|9936.97|Corriente
104737|2360|3257.42|Ahorros
104738|2360|8947.71|Ahorros
104739|2361|5714.81|Corriente
104740|2361|880.74|Corriente
104741|2361|9020.05|Ahorros
104742|2362|7726.68|Corriente
104743|2362|9664.92|Corriente
104744|2362|8275.18|Ahorros
104745|2363|7100.36|Corriente
104746|2364|3595.47|Corriente
104747|2364|9450.39|Corriente
104748|2365|2428.25|Corriente
104749|2365|6740.15|Corriente
104750|2365|2452.15|Corriente
104751|2366|8598.38|Corriente
104752|2366|7580.63|Corriente
104753|2366|7689.79|Ahorros
104754|2367|3994.60|Ahorros
104755|2368|3816.72|Ahorros
104756|2368|2175.55|Corriente
104757|2368|149.87|Ahorros
104758|2369|1224.33|Corriente
104759|2370|5887.25|Ahorros
104760|2370|1148.10|Ahorros
104761|2371|2862.10|Ahorros
104762|2371|9109.97|Ahorros
104763|2371|4226.57|Corriente
104764|2372|8227.99|Ahorros
104765|2372|5287.70|Corriente
104766|2373|9621.64|Ahorros
104767|2374|315.81|Ahorros
104768|2374|4129.05|Ahorros
104769|2375|3769.29|Ahorros
104770|2376|5673.01|Ahorros
104771|2376|9123.10|Corriente
104772|2376|9663.50|Ahorros
104773|2377|7026.72|Corriente
104774|2378|7393.58|Ahorros
104775|2379|292.51|Ahorros
104776|2379|4683.57|Corriente
104777|2379|4103.01|Ahorros
104778|2380|9200.92|Corriente
104779|2381|5976.34|Ahorros
104780|2382|6015.55|Ahorros
104781|2383|163.01|Corriente
104782|2383|6361.16|Corriente
104783|2383|7588.63|Corriente
104784|2384|4088.88|Corriente
104785|2384|4736.50|Corriente
104786|2384|4577.67|Ahorros
104787|2385|9166.89|Ahorros
104788|2385|3890.22|Corriente
104789|2385|3785.63|Corriente
104790|2386|4654.35|Ahorros
104791|2387|2530.92|Ahorros
104792|2387|8398.55|Ahorros
104793|2387|800.26|Ahorros
104794|2388|2065.38|Corriente
104795|2389|944.26|Corriente
104796|2390|9241.30|Corriente
104797|2390|5802.79|Ahorros
104798|2390|5817.59|Corriente
104799|2391|5872.04|Corriente
104800|2392|4759.84|Ahorros
104801|2392|6684.76|Corriente
104802|2392|4470.01|Corriente
104803|2393|291.39|Corriente
104804|2394|6703.23|Ahorros
104805|2395|8070.26|Ahorros
104806|2395|4607.52|Ahorros
104807|2396|7595.52|Ahorros
104808|2396|2295.71|Ahorros
104809|2397|4444.23|Corriente
104810|2398|3462.54|Ahorros
104811|2399|1157.71|Ahorros
104812|2399|490.87|Ahorros
104813|2400|6788.47|Ahorros
104814|2400|885.36|Ahorros
104815|2401|9974.77|Ahorros
104816|2401|427.25|Corriente
104817|2401|7551.76|Ahorros
104818|2402|3157.27|Corriente
104819|2402|6100.69|Corriente
104820|2403|4287.35|Corriente
104821|2403|2975.96|Corriente
104822|2403|5372.46|Corriente
104823|2404|907.31|Corriente
104824|2405|625.29|Corriente
104825|2405|3598.97|Ahorros
104826|2406|8066.14|Corriente
104827|2406|9941.09|Ahorros
104828|2407|8188.89|Ahorros
104829|2408|1989.41|Corriente
104830|2408|3311.52|Corriente
104831|2409|8654.75|Corriente
104832|2409|1845.85|Ahorros
104833|2409|9065.10|Ahorros
104834|2410|4572.51|Corriente
104835|2411|8674.90|Ahorros
104836|2412|7995.00|Ahorros
104837|2412|5926.28|Ahorros
104838|2412|3519.55|Ahorros
104839|2413|392.94|Corriente
104840|2413|4513.60|Corriente
104841|2414|6139.35|Corriente
104842|2414|8982.94|Ahorros
104843|2415|6285.81|Ahorros
104844|2415|2717.11|Corriente
104845|2415|5067.71|Corriente
104846|2416|929.52|Ahorros
104847|2416|2489.20|Ahorros
104848|2416|1260.30|Ahorros
104849|2417|2719.88|Ahorros
104850|2418|9124.13|Corriente
104851|2419|6997.38|Corriente
104852|2419|1836.56|Ahorros
104853|2419|4691.27|Corriente
104854|2420|9573.93|Ahorros
104855|2420|2056.25|Ahorros
104856|2420|5432.85|Ahorros
104857|2421|1796.96|Ahorros
104858|2422|3570.59|Corriente
104859|2423|4722.61|Corriente
104860|2423|4633.10|Ahorros
104861|2424|3983.15|Corriente
104862|2424|4140.77|Ahorros
104863|2424|9964.18|Ahorros
104864|2425|7455.59|Ahorros
104865|2425|6477.12|Ahorros
104866|2426|6823.43|Corriente
104867|2426|9739.58|Ahorros
104868|2426|7913.58|Corriente
104869|2427|8918.07|Ahorros
104870|2427|5736.54|Corriente
104871|2428|1769.52|Corriente
104872|2428|7752.64|Corriente
104873|2429|4933.93|Corriente
104874|2429|1071.29|Ahorros
104875|2430|2905.14|Ahorros
104876|2431|6976.57|Ahorros
104877|2432|2848.52|Corriente
104878|2433|3427.02|Ahorros
104879|2434|1109.28|Ahorros
104880|2434|779.45|Ahorros
104881|2435|3591.66|Corriente
